id	paper_id	author_id
302	90005	150643
303	90005	150644
304	90005	148825
305	91916	21641
306	91916	154511
307	91916	154512
308	91986	154673
309	91999	154697
310	91999	154698
311	91999	154699
312	91999	14711
313	91999	68626
314	92078	10965
315	92168	155054
316	92501	155682
317	92501	25603
318	92501	46023
319	92551	155777
320	92551	155778
321	93103	156887
322	93548	157747
323	93548	157748
324	93888	158428
325	94379	159424
326	94379	159425
327	94379	159426
328	94379	159427
329	94379	159428
330	96196	163123
331	96196	153676
332	96196	163124
333	97246	83466
334	97246	165132
335	97495	165613
336	97495	140633
337	97495	140635
338	97495	134711
339	98178	166871
340	98178	166872
341	98813	168155
342	98813	168156
343	98813	168157
344	98813	168158
345	98813	168159
346	98813	168160
347	99013	168545
348	99013	168546
349	99013	50346
350	100056	61936
351	100056	27694
352	100056	72671
353	100354	171140
354	100354	171141
355	101041	172502
356	101041	172503
357	101041	172504
358	101096	172602
359	101373	173124
360	101373	173125
361	101373	173126
362	102345	108452
363	102345	79558
364	102948	176117
365	103363	176939
366	103363	176940
367	103826	177834
368	104380	3781
369	104380	178859
370	104380	178860
371	104687	179470
372	104687	81082
373	104835	179760
374	104835	61776
375	105167	180401
376	105167	180402
377	105167	180403
378	105167	180404
379	105258	180560
380	105258	180561
381	105353	180740
382	105353	180741
383	105382	88177
384	105748	154759
385	105748	181496
386	105748	181497
387	105843	181653
388	106295	118682
389	106295	182487
390	106331	182554
391	106331	182555
392	106774	26235
393	106774	74284
394	106774	183385
395	106989	183782
396	106989	171924
397	107045	183885
398	107517	126014
399	107926	87232
400	107926	185528
401	107926	185529
402	107926	185530
403	108627	186878
404	108627	186879
405	108627	186880
406	109199	94699
407	109199	179557
408	109256	188110
409	109256	188111
410	109256	188112
411	109256	90599
412	109569	188721
413	109569	188722
414	109665	188906
415	109809	189174
416	110797	22770
417	110797	190959
418	110797	17432
419	110867	66573
420	110867	51246
421	110867	191068
422	110867	183410
423	111443	134703
424	111443	192074
425	111443	192075
426	111619	192408
427	111619	45213
428	111619	155310
429	111975	193048
430	112631	194255
431	112631	153719
432	112631	37189
433	112631	95885
434	112812	194563
435	112812	110106
436	112812	194564
437	113630	112043
438	113630	196053
439	113630	196054
440	114031	196788
441	114031	196789
442	114031	87648
443	114053	196829
444	114053	196830
445	114487	197637
446	114487	197638
447	114487	197639
448	114933	30093
449	114933	42564
450	115217	198990
451	115217	198991
452	115217	198992
453	115217	198993
454	115626	19322
455	115626	196067
456	115626	196068
457	115626	54703
458	115696	199857
459	115696	125114
460	115696	199858
461	115696	73556
462	115696	181591
463	116744	27343
464	116744	201757
465	116810	201882
466	116810	123368
467	116810	201883
468	116810	201884
469	116810	201885
470	117083	99473
471	117083	14978
472	118605	204994
473	118605	76254
474	119102	205930
475	119102	31521
476	119102	205931
477	120679	113260
478	120679	208867
479	120679	208868
480	120679	208869
481	120679	208870
482	120679	208871
483	120679	208872
484	120679	208873
485	120679	208874
486	121103	44732
487	121103	209629
488	121189	209776
489	121189	63169
490	121189	209777
491	121189	209778
492	121881	211032
493	121881	211033
494	121881	211034
495	121881	211035
496	122291	23743
497	122291	211788
498	122492	142436
499	122492	115351
500	122604	212351
501	122604	9144
502	122906	44647
503	122906	212902
504	123473	193098
505	123473	213967
506	123473	97172
507	123473	33338
508	123473	97839
509	123509	109315
510	123509	23810
511	123676	214314
512	123676	214315
513	123676	214316
514	123676	214317
515	123676	214318
516	124063	215019
517	124063	116144
518	124691	216158
519	124781	216321
520	124781	216322
521	124781	143630
522	124781	204441
523	125271	217190
524	125400	176743
525	125400	217407
526	125400	185084
527	125830	122735
528	125830	21943
529	125830	218116
530	125830	218117
531	126278	218904
532	126278	33950
533	126291	218935
534	126291	218936
535	126291	218937
536	126291	44917
537	127102	220324
538	127102	220325
539	127112	220343
540	127112	220344
541	127112	220345
542	127642	221296
543	127642	221297
544	127642	221298
545	127745	137629
546	127745	221492
547	128879	91034
548	128879	223414
549	129520	7316
550	129520	224550
551	129812	225038
552	129812	225039
553	130081	225498
554	130081	75951
555	130379	226044
556	131058	12111
557	131058	32809
558	131443	227896
559	131443	227897
560	131443	227898
561	131443	227899
562	131443	180417
563	131443	227900
564	132110	229071
565	132725	230101
566	132725	230102
567	134166	232603
568	134166	232604
569	134166	232605
570	134166	33906
571	134474	233156
572	134474	85853
573	134627	233435
574	134627	233436
575	134627	233437
576	134627	233438
577	134627	233439
578	134627	233440
579	134627	233441
580	134748	233641
581	134748	160638
582	134748	233642
583	134748	233643
584	135228	234435
585	135228	194625
586	135228	234436
587	135314	8143
588	135314	201116
589	135314	234600
590	136701	236936
591	136701	236937
592	136701	236938
593	137098	221229
594	137098	126729
595	138714	79778
596	138714	240409
597	138714	34049
598	139041	240996
599	139041	240997
600	139041	240998
601	140387	46207
602	140387	109380
603	141954	246111
604	143227	195640
605	143227	248435
606	143368	248687
607	143368	248688
608	143374	92583
609	143374	92582
610	143655	94307
611	143655	15078
612	144619	23863
613	144619	105448
614	144619	250836
615	145638	47838
616	145638	252441
617	145638	252442
618	146604	254109
619	146604	45778
620	146604	254110
621	146614	254121
622	146614	110948
623	146614	254122
624	146935	254657
625	146935	254658
626	146935	212871
627	146935	131297
628	147171	255049
629	147171	255050
630	147171	255051
631	147302	255286
632	147302	11229
633	147649	255875
634	148057	256520
635	148057	124999
636	149653	259148
637	149653	259149
638	149653	77118
639	149810	259395
640	149810	259396
641	149810	40045
642	149810	40046
643	151082	239771
644	151082	176871
645	151082	239770
646	151082	261530
647	151082	126147
648	151327	261942
649	151943	262957
650	151943	53335
651	151943	262958
652	151943	262959
653	151943	55397
654	151943	40566
655	151943	258381
656	152049	263130
657	152049	263131
658	152150	263309
659	152150	263310
660	152150	263311
661	152974	113621
662	152974	212172
663	152974	264720
664	152974	264721
665	152974	264722
666	153089	150527
667	153089	264907
668	153599	265736
669	153599	265737
670	153868	71572
671	154112	266587
672	154112	266588
673	154112	214675
674	154578	56931
675	154639	267497
676	154639	267498
677	154639	267499
678	154639	98556
679	154639	267500
680	154639	267501
681	154639	267502
682	154639	267503
683	157000	271402
684	157000	141308
685	158241	273294
686	158241	263163
687	158241	273295
688	158537	273708
689	158537	273709
690	158537	201947
691	158916	274241
692	158916	81804
693	159012	166465
694	159012	89211
695	159144	34312
696	159144	31106
697	159144	274616
698	159144	52647
699	160134	276238
700	160134	56722
701	160134	64254
702	160138	276242
703	160138	276243
704	160138	276244
705	160166	276296
706	160166	110673
707	160166	57040
708	160490	276822
709	160541	276912
710	160541	46362
711	160541	276913
712	160701	277176
713	160701	151955
714	161671	278817
715	161671	20729
716	161671	278818
717	161671	278819
718	161671	109525
719	161671	278820
720	161671	278821
721	161671	109527
722	161816	4394
723	161816	69026
724	161816	279031
725	161816	279032
726	162384	279992
727	162384	279993
728	162384	279994
729	163006	281054
730	163006	30757
731	163823	45318
732	164594	53507
733	164696	283872
734	164696	26221
735	164696	7794
736	165112	74738
737	165112	117125
738	165246	209703
739	165246	9281
740	165246	80742
741	165301	284626
742	165301	152589
743	165301	90940
744	165301	35201
745	165301	51928
746	166323	119024
747	166365	285815
748	166365	285816
749	166535	285986
750	166535	15462
751	166670	60118
752	166670	131374
753	167388	286856
754	167388	286857
755	167388	286858
756	168503	11169
757	168503	288020
758	169077	274501
759	169077	189781
760	169640	289205
761	169718	72276
762	169718	72275
763	169718	72274
764	171022	290837
765	171022	290838
766	171022	45144
767	171022	36867
768	171044	10285
769	171358	8779
770	171358	291417
771	171358	291418
772	172411	40464
773	172411	292613
774	172411	40465
775	173007	31414
776	173007	293430
777	173007	293431
778	173718	72225
779	173718	15020
780	173718	294294
781	173718	294295
782	174551	107983
783	174551	295327
784	174551	295328
785	176543	90964
786	176543	297782
787	176543	297783
788	176924	298223
789	176924	298224
790	177195	298514
791	177195	298515
792	177195	70678
793	177195	179752
794	177195	179753
795	178016	299511
796	178016	299512
797	178016	299513
798	178016	299514
799	178016	299515
800	178176	235536
801	178176	15535
802	178231	27321
803	178231	44787
804	178231	22230
805	178961	79092
806	178961	24211
807	178961	14471
808	179479	301161
809	179479	301162
810	179479	110661
811	180952	57989
812	180952	53555
813	180952	302851
814	180952	57990
815	181324	303268
816	181324	238205
817	181599	303575
818	181703	303678
819	181703	303679
820	181841	303823
821	181841	303824
822	181841	303825
823	181841	303826
824	181841	303827
825	181841	303828
826	181841	303829
827	181841	303830
828	181841	163156
829	182111	304171
830	182111	304172
831	182111	17193
832	182345	304418
833	182345	304419
834	182345	206931
835	182544	10155
836	182544	2902
837	183049	305225
838	183157	305332
839	183157	305333
840	183225	93947
841	183225	62587
842	183580	41407
843	186055	308761
844	186055	308761
845	186055	169913
846	186055	169913
847	186055	308762
848	186055	308762
849	186055	308763
850	186055	308764
851	186055	308765
852	186055	308765
853	186055	308766
854	186055	308766
855	186440	309385
856	186440	249136
857	186440	309386
858	186739	309877
859	186739	280768
860	186739	309878
861	186739	184628
862	186739	30675
863	186739	309879
864	186871	310099
865	186871	310100
866	186871	310101
867	187292	172532
868	187292	4167
869	187403	310854
870	187403	195347
871	187403	310855
872	187403	310856
873	187910	311604
874	187910	311605
875	187910	311606
876	187910	311607
877	187912	311610
878	187912	311611
879	188887	97781
880	188907	248151
881	188907	312997
882	189702	313891
883	189702	12632
884	189702	313892
885	189964	314190
886	189964	14083
887	190860	90935
888	190860	4455
889	192775	317362
890	192775	274222
891	194606	319360
892	194606	19408
893	194606	51346
894	194781	10847
895	194781	74701
896	194781	6958
897	195082	196454
898	195082	116566
899	195086	216418
900	195297	320062
901	195297	320063
902	195297	320064
903	195297	320065
904	196246	321263
905	196246	174303
906	196511	72465
907	196511	321253
908	196511	321668
909	196511	38605
910	198500	190776
911	198500	190777
912	198500	11902
913	200339	12237
914	200391	73891
915	200391	52059
916	200391	57623
917	200894	71689
918	201817	1603
919	202205	328636
920	202205	328637
921	202205	200212
922	202228	328662
923	202228	328663
924	202228	328664
925	202896	9526
926	202896	14691
927	202896	329406
928	203724	5801
929	204093	92461
930	204912	163681
931	204912	331862
932	204912	331863
933	204912	60826
934	205380	332483
935	206432	333742
936	206432	236758
937	206568	38602
938	206788	334221
939	207260	334832
940	207260	334833
941	207260	334834
942	207260	67500
943	207263	105407
944	207263	334836
945	207556	25446
946	207556	35339
947	207556	218314
948	207722	189245
949	207722	101847
950	207722	44685
951	208353	201206
952	208353	109209
953	208794	47529
954	208794	336800
955	209169	56541
956	209169	55090
957	209169	337350
958	209169	337351
959	209232	337337
960	209232	337418
961	209232	8888
962	209679	337962
963	209679	178422
964	209679	96738
965	210388	311167
966	210388	338875
967	210467	337928
968	210467	10190
969	210467	25718
970	210467	11474
971	212127	340743
972	212127	340744
973	213293	341933
974	213819	342531
975	214300	41486
976	214339	343107
977	214339	343108
978	214339	219948
979	214339	343109
980	214339	324757
981	214905	343735
982	214905	343736
983	214905	278349
984	215081	107937
985	215576	272924
986	215576	272923
987	215576	50715
988	216313	63845
989	216313	25070
990	216909	346146
991	216909	6699
992	217282	346647
993	217282	346648
994	217651	347156
995	217651	141180
996	217651	107049
997	217651	34586
998	218544	187441
999	218544	86061
1000	218544	348351
1001	218544	180342
1002	219100	97617
1003	219100	80642
1004	219100	68896
1005	219100	349026
1006	219100	11312
1007	219258	349233
1008	219258	349234
1009	219946	349978
1010	219946	349979
1011	219946	349980
1012	220742	350951
1013	220742	128035
1014	221143	351380
1015	221143	351381
1016	221143	351382
1017	221143	351383
1018	221726	351975
1019	221726	29912
1020	221726	6519
1021	222752	353090
1022	222752	353091
1023	223127	353500
1024	223127	353501
1025	223127	353502
1026	224838	355535
1027	224838	355536
1028	224838	346433
1029	224838	355537
1030	224838	355538
1031	225375	20861
1032	225406	356237
1033	225406	356238
1034	225406	163163
1035	226051	357122
1036	226445	357651
1037	226445	357652
1038	226445	357653
1039	226679	336419
1040	226685	76856
1041	226750	5873
1042	226750	357970
1043	226750	18737
1044	227464	359009
1045	227464	151633
1046	227464	11855
1047	227464	45473
1048	227793	359404
1049	228347	360160
1050	228550	134837
1051	228550	360377
1052	228550	105878
1053	228550	360378
1054	228550	192355
1055	229027	360928
1056	229027	360929
1057	229876	361997
1058	229876	361998
1059	230788	10994
1060	230788	773
1061	230928	44647
1062	230928	363154
1063	231191	21159
1064	231191	363412
1065	232045	322519
1066	232045	364406
1067	232628	14315
1068	232915	365296
1069	233171	100090
1070	233534	365899
1071	233593	16916
1072	233717	259989
1073	233717	366148
1074	233717	40897
1075	234067	52434
1076	234067	366534
1077	234105	83403
1078	234579	362539
1079	234579	8843
1080	234579	367126
1081	234579	367127
1082	234579	367128
1083	234662	14993
1084	235127	183875
1085	235127	165185
1086	235127	239895
1087	235127	60855
1088	235127	183878
1089	235127	33360
1090	235436	14657
1091	235436	368024
1092	235439	10339
1093	235439	368029
1094	235439	368030
1095	235590	33688
1096	236321	17671
1097	236321	17670
1098	236489	15075
1099	236489	47922
1100	237035	10207
1101	237473	52091
1102	237714	103152
1103	237714	85344
1104	237714	370412
1105	237714	103369
1106	237767	370461
1107	237767	370462
1108	238713	46501
1109	238713	371428
1110	238713	46502
1111	238713	371429
1112	239101	371874
1113	239508	372283
1114	239798	11073
1115	239798	11471
1116	239798	22087
1117	239995	372917
1118	239995	372918
1119	240932	374101
1120	240932	374102
1121	240932	374103
1122	240932	374104
1123	240932	374105
1124	241062	374249
1125	241062	374250
1126	241062	374251
1127	241062	79703
1128	241223	248151
1129	241223	374454
1130	241223	10779
1131	241223	27763
1132	241223	374455
1133	241223	134865
1134	241223	148236
1135	241223	374456
1136	242530	48571
1137	242530	57737
1138	242530	17786
1139	242633	376294
1140	242633	219209
1141	242633	132170
1142	242633	376295
1143	243191	376926
1144	243620	377388
1145	243620	377389
1146	243710	22336
1147	243724	377511
1148	243724	377512
1149	243725	377513
1150	244309	378080
1151	244309	378081
1152	244309	378082
1153	245110	378870
1154	245254	24690
1155	245707	379488
1156	245707	337897
1157	245707	337898
1158	246302	26729
1159	246497	45707
1160	246502	170030
1161	246502	380333
1162	246502	40397
1163	246679	380495
1164	246679	380496
1165	247487	10150
1166	247487	31673
1167	247487	83028
1168	247702	48130
1169	247755	381578
1170	248281	382079
1171	248847	289139
1172	248847	382616
1173	248847	382617
1174	249373	130217
1175	249373	38944
1176	249724	179047
1177	249724	383565
1178	249724	383566
1179	249940	383808
1180	249940	22334
1181	249940	383809
1182	250154	384008
1183	250154	89447
1184	250238	18101
1185	250238	19374
1186	250510	384343
1187	250666	384480
1188	250666	88338
1189	250666	1601
1190	250874	196558
1191	251311	385161
1192	251311	385162
1193	251480	79913
1194	251480	203098
1195	251480	385317
1196	251480	385318
1197	251480	385319
1198	251742	385594
1199	251742	385595
1200	251742	385596
1201	251742	385597
1202	251742	16365
1203	251742	26149
1204	252382	386221
1205	252382	155369
1206	252382	55575
1207	252495	377927
1208	252937	386784
1209	252937	64300
1210	253620	114239
1211	253620	387435
1212	253620	28368
1213	253620	387436
1214	253620	59827
1215	254004	387764
1216	254647	110124
1217	254906	50568
1218	254906	388573
1219	254963	388623
1220	254963	388624
1221	254963	171460
1222	254963	388625
1223	255049	388699
1224	255049	388700
1225	255049	321592
1226	255049	388701
1227	255501	350954
1228	255501	57410
1229	255501	389125
1230	255501	389126
1231	255501	331781
1232	255769	150159
1233	255769	34865
1234	255769	42762
1235	255872	389476
1236	255872	32309
1237	255872	389477
1238	255872	389478
1239	255872	389479
1240	255999	389620
1241	255999	389621
1242	255999	208940
1243	256539	390112
1244	256539	10011
1245	256539	390113
1246	256539	292146
1247	256702	50454
1248	257395	390935
1249	257395	390936
1250	257395	390937
1251	257448	76382
1252	257448	32162
1253	257448	390986
1254	257542	43424
1255	257542	391086
1256	257666	391222
1257	257666	391223
1258	257666	304594
1259	257666	87479
1260	258605	392303
1261	258864	392609
1262	258864	392610
1263	258903	37429
1264	260389	394069
1265	260389	22666
1266	260693	68502
1267	261743	28142
1268	261743	215249
1269	261743	124208
1270	262216	395915
1271	262216	395916
1272	262216	395917
1273	262216	395918
1274	262762	396640
1275	262762	396641
1276	262762	396642
1277	262762	203741
1278	262769	396652
1279	262769	396653
1280	262769	396654
1281	262769	396655
1282	262769	228054
1283	262769	7672
1284	262769	396656
1285	263024	397033
1286	263024	397034
1287	263024	186869
1288	263024	397035
1289	263305	397445
1290	263305	77522
1291	264082	398609
1292	264082	51961
1293	264082	65509
1294	264082	398610
1295	264082	398611
1296	264472	399181
1297	264472	4643
1298	264472	88707
1299	265493	130471
1300	265493	388061
1301	265493	400630
1302	265493	2965
1303	265493	2964
1304	265493	130470
1305	265493	400631
1306	265493	400632
1307	265493	400633
1308	265493	400634
1309	265493	158556
1310	265493	2966
1311	265608	400806
1312	265608	396347
1313	266226	20461
1314	266226	20455
1315	266226	20456
1316	266709	402356
1317	267166	403017
1318	267166	403018
1319	267814	403972
1320	267814	224850
1321	268024	165041
1322	268024	54650
1323	268024	54649
1324	268024	75380
1325	268072	56396
1326	268072	56398
1327	268072	56399
1328	268393	369418
1329	268393	404798
1330	268393	369419
1331	268393	367698
1332	268586	405070
1333	268586	207910
1334	268586	223386
1335	269675	43398
1336	270818	408143
1337	270818	408144
1338	270818	408145
1339	270818	408146
1340	270818	408147
1341	270818	408148
1342	270859	39823
1343	270859	161794
1344	271074	81264
1345	271074	43535
1346	271074	8757
1347	271074	4497
1348	271197	408644
1349	271197	226438
1350	272036	119127
1351	272036	32409
1352	272036	32410
1353	272036	409807
1354	272428	410326
1355	272428	410327
1356	272428	73655
1357	273342	113006
1358	273342	113005
1359	273342	92886
1360	273462	411789
1361	273462	411790
1362	274315	103296
1363	274498	114485
1364	274498	114486
1365	274498	18938
1366	274541	270019
1367	274541	270020
1368	274787	413634
1369	274787	94499
1370	274787	298886
1371	274787	12363
1372	274893	413792
1373	274893	17855
1374	274893	37346
1375	275606	414861
1376	275606	414862
1377	275606	414863
1378	275606	414864
1379	275606	414865
1380	276608	416374
1381	276608	320888
1382	276608	416375
1383	276608	416375
1384	276780	101938
1385	276780	416657
1386	277404	417595
1387	277889	418275
1388	277889	418276
1389	278835	419597
1390	278835	419598
1391	279246	126064
1392	279930	421140
1393	280301	421677
1394	280301	421678
1395	280301	172607
1396	280301	89978
1397	280374	421799
1398	282111	238408
1399	282111	175096
1400	282111	17930
1401	282904	425295
1402	284581	427681
1403	284581	427682
1404	284581	33950
1405	284898	190054
1406	284898	428104
1407	284898	428105
1408	285319	356322
1409	285319	356323
1410	285890	429509
1411	285890	429510
1412	286046	429763
1413	286046	69636
1414	286218	38187
1415	286218	119449
1416	286218	65962
1417	287185	431309
1418	287185	104866
1419	287639	431974
1420	287639	265020
1421	287639	265019
1422	288663	117611
1423	288663	433462
1424	288663	373286
1425	288663	149334
1426	288663	149333
1427	289354	203435
1428	289354	203436
1429	289354	203437
1430	289686	40288
1431	289686	40289
1432	289686	46916
1433	289896	220467
1434	289896	107245
1435	289896	435104
1436	289896	435105
1437	290168	435508
1438	290168	381168
1439	290168	8808
1440	290393	435861
1441	290393	435862
1442	290393	435863
1443	290393	435864
1444	290393	435865
1445	290393	435866
1446	290393	335971
1447	291215	436992
1448	291556	118777
1449	291556	437482
1450	291556	437483
1451	291556	146837
1452	291850	437926
1453	291850	139858
1454	291850	437927
1455	293241	439875
1456	293960	23546
1457	293960	96557
1458	293960	368806
1459	293960	415436
1460	293960	440862
1461	293960	440863
1462	294531	202060
1463	294531	320502
1464	294711	441849
1465	294746	441886
1466	294746	441887
1467	296198	443943
1468	296198	327569
1469	296437	179474
1470	296437	444257
1471	296437	444258
1472	299552	448737
1473	299552	105124
1474	300186	60478
1475	300186	449618
1476	301708	186524
1477	301708	451709
1478	301708	23812
1479	301928	452005
1480	301928	452006
1481	303612	454338
1482	303612	232185
1483	304180	455098
1484	304180	266997
1485	304262	448385
1486	304262	41628
1487	304696	455810
1488	304696	415015
1489	304696	415017
1490	304696	455811
1491	305059	241571
1492	305059	439629
1493	305059	456298
1494	306151	457761
1495	306565	458367
1496	306565	458368
1497	306565	458369
1498	306664	195251
1499	306664	458513
1500	306664	458514
1501	306664	42993
1502	307588	459758
1503	307588	98767
1504	307588	53887
1505	309010	461700
1506	309010	461701
1507	309010	461702
1508	309243	346556
1509	309243	462009
1510	309243	462010
1511	309243	462011
1512	310134	8708
1513	310134	463227
1514	310134	463228
1515	310330	463470
1516	310330	463471
1517	310330	211459
1518	310330	463472
1519	311690	99685
1520	311833	465407
1521	311833	285570
1522	311868	241884
1523	311868	465450
1524	311909	465501
1525	311909	465502
1526	311909	465503
1527	311909	465504
1528	312104	51505
1529	312649	319565
1530	312649	53495
1531	312649	20571
1532	312762	407167
1533	312762	466599
1534	312762	466600
1535	312872	466724
1536	312872	32405
1537	312881	466739
1538	312881	466740
1539	313761	467898
1540	313761	467899
1541	313761	467900
1542	314265	110534
1543	314265	155207
1544	314265	468578
1545	314716	469215
1546	315050	469666
1547	315050	296910
1548	315050	438431
1549	315050	120591
1550	315180	469870
1551	315180	469871
1552	315180	469872
1553	316180	471319
1554	316180	471320
1555	316180	111097
1556	316254	471400
1557	316254	7929
1558	316526	471759
1559	316526	312455
1560	318610	345205
1561	318610	147005
1562	318610	52085
1563	318610	52086
1564	319175	475289
1565	319175	195692
1566	319175	38358
1567	319175	19395
1568	319634	9222
1569	319634	317363
1570	319838	116242
1571	319838	476138
1572	319838	476139
1573	319838	476140
1574	319838	11070
1575	319838	476141
1576	319838	116243
1577	319838	476142
1578	320049	476428
1579	320049	434406
1580	320049	243415
1581	320794	66814
1582	320919	78877
1583	321147	477879
1584	321147	477880
1585	321147	477881
1586	321147	477882
1587	321538	470878
1588	321538	387921
1589	321766	478699
1590	321766	478700
1591	321766	110327
1592	321766	478701
1593	322161	58342
1594	322161	479215
1595	323073	480383
1596	323073	37151
1597	323073	480384
1598	323882	343823
1599	323882	129511
1600	323963	341676
1601	323963	481528
1602	323963	481529
1603	323963	481530
1604	323963	481531
1605	325519	204677
1606	325519	483599
1607	325519	175242
1608	326615	485076
1609	326615	485077
1610	326849	485399
1611	326973	24394
1612	327161	136070
1613	327161	165833
1614	327161	76804
1615	327448	199727
1616	327448	451134
1617	327448	486112
1618	327483	486151
1619	327483	486152
1620	327483	486153
1621	327483	258924
1622	328174	156781
1623	328174	487072
1624	328174	487073
1625	328174	302687
1626	328485	271269
1627	328485	487505
1628	328485	487506
1629	328485	271271
1630	328485	487507
1631	328599	487655
1632	328599	183663
1633	329089	488359
1634	329089	73724
1635	329089	488360
1636	329622	7910
1637	329714	489204
1638	329714	16375
1639	330352	90523
1640	330352	83054
1641	330352	490036
1642	330397	490092
1643	330397	201896
1644	330397	68970
1645	330397	490093
1646	330462	490199
1647	330463	490200
1648	331134	289078
1649	331134	491094
1650	331134	308263
1651	331134	267569
1652	331134	169806
1653	331134	344142
1654	331949	350030
1655	331949	332193
1656	332085	492275
1657	332085	492276
1658	332386	492664
1659	332386	492665
1660	332386	492666
1661	332493	492818
1662	332493	122007
1663	332493	492819
